fscl_yr_nb,fscl_mo_nb,fscl_mo_nm,SkuNbr,ShipToCode,Issued Quantity
2015,2,NOVEMBER,4771000,CD3P,15
2015,2,NOVEMBER,4771000,CD3P,1
2015,2,NOVEMBER,4771000,CD3P,1
2015,2,NOVEMBER,4771000,CD3P,3
2015,2,NOVEMBER,4771003,CD3P,2
2015,2,NOVEMBER,4771003,CD3P,1
2015,2,NOVEMBER,4772851,CD3P,1
2015,2,NOVEMBER,4772859,CD3P,4
2015,2,NOVEMBER,5130008,3P,1440
2015,2,NOVEMBER,5173072,3P,230
2015,8,MAY,10120037,3D,15
2015,8,MAY,10140032,3D,224
2015,8,MAY,10770800,CD3D,4
2015,8,MAY,10770804,CD3D,6
2015,8,MAY,10771000,CD3D,0
2015,8,MAY,70341064,CD3L,24
2015,8,MAY,70344434,CD3L,24
2015,8,MAY,70345484,CD3L,1
2015,8,MAY,70345914,CD3L,24
2015,8,MAY,70347274,CD3L,6
2015,8,MAY,70348894,CD3L,12
2015,8,MAY,70349904,CD3L,12
2015,8,MAY,70352064,CD3L,12
2015,8,MAY,70352394,CD3L,0
2015,8,MAY,70352624,CD3L,84
2015,8,MAY,70355104,CD3L,12
2015,8,MAY,70357534,CD3L,60
2015,8,MAY,70443324,CD3L,36
2015,8,MAY,70448294,CD3L,36
2015,8,MAY,70559144,CD3L,24
2015,8,MAY,70666374,CD3L,36
2015,8,MAY,70666484,CD3L,60
2015,8,MAY,70669864,CD3L,30
2015,8,MAY,70779334,CD3L,1
2015,8,MAY,71772153,CD3L,1
2015,8,MAY,74740116,3L,600
2015,8,MAY,74740707,3L,2040
2015,8,MAY,74742044,3L,48
2015,8,MAY,74742663,3L,180
2015,8,MAY,74770074,CD3L,1
2015,8,MAY,74770834,CD3L,1
2015,8,MAY,74771023,CD3L,48
2015,8,MAY,74771114,CD3L,1
2015,8,MAY,74771213,CD3L,2
2015,8,MAY,74771254,CD3L,1
2015,8,MAY,74771454,CD3L,2
2015,8,MAY,74772024,CD3L,14
2015,8,MAY,74772123,CD3L,1
2015,8,MAY,74772143,CD3L,2
2015,8,MAY,74772694,CD3L,0
2015,8,MAY,74775224,CD3L,1
2015,8,MAY,74775244,CD3L,1
2015,8,MAY,75770123,CD3L,120
2015,8,MAY,75770453,CD3L,96
2015,8,MAY,78770613,CD3L,84
2015,8,MAY,79BL0070,3L,48
2015,8,MAY,75774794,CD3L,8
2015,8,MAY,78778124,CD3L,20
2015,8,MAY,78782064,3L,180
2015,8,MAY,78785823,3L,60
2015,8,MAY,79BL0950,3L,227
2015,8,MAY,79CN0095,3L,25
2015,8,MAY,79NR0456,3L,50
2015,8,MAY,79NR2975,3L,375
2015,8,MAY,81NR0154,CD3L,10
2015,8,MAY,81NR1096,CD3L,4
2015,8,MAY,81NR1776,CD3L,1
2015,8,MAY,81NR2876,CD3L,0
2015,8,MAY,81NR3166,CD3L,7
2015,8,MAY,81NR3686,CD3L,6
2015,8,MAY,83108534,CD3L,0
2015,8,MAY,83134904,CD3L,228
2015,8,MAY,83135604,CD3L,4
2015,2,NOVEMBER,1110062,3P,3168
2015,2,NOVEMBER,1120056,3P,6145
2015,2,NOVEMBER,2115040,3P,5600
2015,2,NOVEMBER,2771001,CD3P,41
2015,2,NOVEMBER,4110035,3P,162
2015,2,NOVEMBER,4116013,3P,280
2015,2,NOVEMBER,4126022,3P,110
2015,2,NOVEMBER,4771000,CD3P,1
2015,2,NOVEMBER,4771000,CD3P,1
2015,2,NOVEMBER,4771000,CD3P,4
2015,2,NOVEMBER,4771002,CD3P,2
2015,2,NOVEMBER,4771003,CD3P,2
2015,2,NOVEMBER,4772845,CD3P,9
2015,2,NOVEMBER,6771002,CD3D,0
2015,2,NOVEMBER,6771002,CD3P,2
2015,2,NOVEMBER,6771002,CD3D,2
2015,2,NOVEMBER,6771691,CD3D,24
2015,2,NOVEMBER,6771728,CD3D,198
2015,2,NOVEMBER,6771984,CD3D,50
2015,2,NOVEMBER,6775426,CD3D,13
2015,2,NOVEMBER,6776860,CD3D,6
2015,2,NOVEMBER,6778241,CD3D,1
2015,2,NOVEMBER,6779026,CD3D,32
2015,2,NOVEMBER,6779134,CD3D,1
2015,2,NOVEMBER,6779332,CD3D,1
2015,2,NOVEMBER,7770015,CD3D,78
2015,2,NOVEMBER,7771000,CD3P,150
2015,2,NOVEMBER,7771000,CD3P,50
2015,8,MAY,6110128,3D,60
2015,8,MAY,6110147,3D,28
2015,8,MAY,6140203,3D,3
2015,8,MAY,6142013,3D,54
2015,8,MAY,6156060,3D,98
2015,8,MAY,6160299,3D,150
2015,8,MAY,6160920,3P,112
2015,8,MAY,6770590,CD3D,1
2015,8,MAY,6771000,CD3P,275
2015,8,MAY,6771000,CD3D,2
2015,8,MAY,6771002,CD3D,0
2015,8,MAY,6771639,CD3D,14
2015,8,MAY,6772153,CD3D,11
2015,8,MAY,6772187,CD3D,8
2015,8,MAY,7773039,CD3D,8
2015,2,NOVEMBER,4771000,CD3P,0
2015,2,NOVEMBER,4771000,CD3P,0
2015,2,NOVEMBER,4771002,CD3P,1
2015,2,NOVEMBER,4771002,CD3P,3
2015,2,NOVEMBER,4771003,CD3P,2
2015,2,NOVEMBER,4771003,CD3P,0
2015,2,NOVEMBER,5170006,3P,990
2015,2,NOVEMBER,5173064,3P,339
2015,2,NOVEMBER,6150080,3D,500
2015,2,NOVEMBER,6158012,3D,1000
2015,2,NOVEMBER,6160186,3D,490
2015,8,MAY,78770084,CD3L,12
2015,8,MAY,79CN1475,3L,10
2015,8,MAY,79NR0345,3L,0
2015,8,MAY,79PKCN66,3L,150
2015,8,MAY,80807889,3D,14
2015,8,MAY,81BL0130,CD3L,2
2015,8,MAY,81BL1450,CD3L,21
2015,8,MAY,81CN9445,CD3L,19
2015,8,MAY,83100133,CD3L,1
2015,8,MAY,83134664,CD3L,72
2015,8,MAY,83136734,CD3L,1
2015,8,MAY,83137227,CD3L,1
2015,8,MAY,83139594,CD3L,1
2015,8,MAY,83745287,CD3L,1
2015,8,MAY,1770006,CD3P,164
2015,8,MAY,4110011,3P,240
2015,8,MAY,4125005,3P,85
2015,8,MAY,4771000,CD3P,1
2015,8,MAY,4771000,CD3P,15
2015,8,MAY,4771002,CD3P,1
2015,8,MAY,4771003,CD3P,1
2015,8,MAY,4771003,CD3P,4
2015,2,NOVEMBER,6110033,3D,30
2015,2,NOVEMBER,6110129,3D,72
2015,2,NOVEMBER,6110133,3D,200
2015,2,NOVEMBER,6117004,3D,156
2015,2,NOVEMBER,6140213,3D,350
2015,2,NOVEMBER,6159187,3D,60
2015,2,NOVEMBER,6160139,3D,360
2015,2,NOVEMBER,6160464,3D,112
2015,2,NOVEMBER,6161613,3D,542
2015,2,NOVEMBER,6161660,3D,640
2015,2,NOVEMBER,6161661,3D,157
2015,2,NOVEMBER,6164425,3P,84
2015,2,NOVEMBER,6164452,3D,12
2015,2,NOVEMBER,6166210,3D,191
2015,2,NOVEMBER,6168765,3M,60
2015,2,NOVEMBER,6169157,3D,783
2015,2,NOVEMBER,6770133,CD3D,4
2015,2,NOVEMBER,6770433,CD3D,2
2015,2,NOVEMBER,6770656,CD3D,27
2015,2,NOVEMBER,6770660,CD3D,54
2015,2,NOVEMBER,6771000,CD3P,40
2015,2,NOVEMBER,6771000,CD3P,25
2015,2,NOVEMBER,6771000,CD3P,10
2015,2,NOVEMBER,6771000,CD3P,6
2015,2,NOVEMBER,6771000,CD3P,0
2015,2,NOVEMBER,6771000,CD3P,58
2015,2,NOVEMBER,6771000,CD3P,100
2015,2,NOVEMBER,6771000,CD3D,10
2015,2,NOVEMBER,6771000,CD3D,4
2015,2,NOVEMBER,6771000,CD3P,110
2015,2,NOVEMBER,6771000,CD3D,1
2015,2,NOVEMBER,6771002,CD3D,2
2015,2,NOVEMBER,6771002,CD3D,1
2015,2,NOVEMBER,6771002,CD3P,4
2015,2,NOVEMBER,6771002,CD3D,2
2015,2,NOVEMBER,6771002,CD3D,2
2015,2,NOVEMBER,6771002,CD3D,3
2015,2,NOVEMBER,6771280,CD3D,12
2015,2,NOVEMBER,6771535,CD3P,5
2015,2,NOVEMBER,6771992,CD3D,4
2015,2,NOVEMBER,6772197,CD3D,4
2015,2,NOVEMBER,6772199,CD3D,0
2015,2,NOVEMBER,6775319,CD3D,7
2015,2,NOVEMBER,2771001,CD3P,88
2015,2,NOVEMBER,2771001,CD3P,360
2015,2,NOVEMBER,3771000,CD3P,24
2015,2,NOVEMBER,4116001,3P,539
2015,2,NOVEMBER,4116004,3P,98
2015,2,NOVEMBER,4120020,3P,410
2015,2,NOVEMBER,4126022,3P,655
2015,2,NOVEMBER,4771000,CD3P,1
2015,2,NOVEMBER,4771000,CD3P,1
2015,2,NOVEMBER,4771000,CD3P,4
2015,2,NOVEMBER,4771000,CD3P,3
2015,2,NOVEMBER,4772840,CD3P,6
2015,2,NOVEMBER,4772857,CD3P,17
2015,2,NOVEMBER,5110051,3P,250
2015,8,MAY,6140007,3D,70
2015,8,MAY,6146030,3D,336
2015,8,MAY,6150056,3D,99
2015,8,MAY,6150143,3D,12
2015,8,MAY,6159183,3D,60
2015,8,MAY,6160016,3P,120
2015,8,MAY,6160050,3D,384
2015,8,MAY,6160309,3D,144
2015,8,MAY,6161652,3D,180
2015,8,MAY,6162010,3D,168
2015,8,MAY,6164405,3D,42
2015,8,MAY,6164441,3P,12
2015,8,MAY,6165004,3D,180
2015,8,MAY,6166222,3D,270
2015,8,MAY,6167050,3D,165
2015,8,MAY,6168067,3D,32
2015,8,MAY,6770291,CD3D,1
2015,8,MAY,6770609,CD3D,6
2015,8,MAY,6771000,CD3D,2
2015,8,MAY,6771000,CD3D,1
2015,8,MAY,6771000,CD3D,2
2015,8,MAY,6771000,CD3P,600
2015,8,MAY,6771000,CD3P,1
2015,8,MAY,6771000,CD3D,1
2015,8,MAY,6771000,CD3D,1
2015,8,MAY,6771000,CD3P,30
2015,8,MAY,6771000,CD3D,3
2015,8,MAY,6771000,CD3D,4
2015,8,MAY,6771002,CD3D,12
2015,8,MAY,6771732,CD3D,70
2015,8,MAY,6772094,CD3D,4
2015,8,MAY,6772191,CD3D,30
2015,8,MAY,6772231,CD3D,60
2015,8,MAY,6775246,CD3D,19
2015,8,MAY,6775321,CD3D,1
2015,8,MAY,6778620,CD3D,1
2015,8,MAY,6779052,CD3D,15
2015,8,MAY,6779322,CD3D,14
2015,8,MAY,6779631,CD3D,3
2015,8,MAY,9110122,3D,140
2015,8,MAY,9150811,3D,240
2015,8,MAY,70118304,3L,144
2015,8,MAY,70337504,CD3L,0
2015,8,MAY,70344924,CD3L,0
2015,8,MAY,70345114,CD3L,0
2015,8,MAY,70345294,CD3L,12
2015,8,MAY,70346814,CD3L,24
2015,8,MAY,70347394,CD3L,0
2015,8,MAY,70348314,CD3L,24
2015,8,MAY,70349124,CD3L,12
2015,8,MAY,70352403,CD3L,17
2015,8,MAY,70440234,CD3L,2
2015,8,MAY,70442354,CD3L,24
2015,8,MAY,70444144,CD3L,24
2015,8,MAY,70449344,CD3L,36
2015,8,MAY,70551534,CD3L,36
2015,8,MAY,70555834,CD3L,24
2015,8,MAY,70556904,CD3L,12
2015,8,MAY,70557414,CD3L,12
2015,8,MAY,70660524,CD3L,36
2015,8,MAY,70779516,CD3L,1
2015,8,MAY,74742054,3L,60
2015,8,MAY,74748033,3L,300
2015,8,MAY,74770723,CD3L,16
2015,8,MAY,75770093,CD3L,36
2015,8,MAY,78771354,CD3L,2
2015,8,MAY,78776102,CD3L,18
2015,8,MAY,79PKCN36,3L,100
2015,8,MAY,81NR2486,CD3L,10
2015,8,MAY,81NR8646,CD3L,4
2015,8,MAY,83109484,CD3L,0
2015,8,MAY,83138114,CD3L,2
2015,8,MAY,1120055,3P,4951
2015,8,MAY,1127012,3P,44
2015,2,NOVEMBER,6160329,3D,8316
2015,2,NOVEMBER,6160602,3D,144
2015,2,NOVEMBER,6161612,3D,3785
2015,2,NOVEMBER,6161634,3D,1260
2015,2,NOVEMBER,6161640,3P,148
2015,2,NOVEMBER,6162515,3D,107
2015,2,NOVEMBER,6164433,3D,885
2015,2,NOVEMBER,6167057,3D,60
2015,2,NOVEMBER,6168041,3D,630
2015,2,NOVEMBER,6182010,3P,929
2015,2,NOVEMBER,6182018,3D,728
2015,2,NOVEMBER,6770194,CD3P,202
2015,2,NOVEMBER,6770464,CD3D,29
2015,2,NOVEMBER,6770478,CD3D,2
2015,2,NOVEMBER,6770540,CD3D,18
2015,2,NOVEMBER,6770820,CD3D,4
2015,2,NOVEMBER,6771000,CD3D,1
2015,2,NOVEMBER,6771000,CD3D,2
2015,2,NOVEMBER,6771000,CD3D,4
2015,2,NOVEMBER,6771000,CD3P,100
2015,2,NOVEMBER,6771000,CD3P,4
2015,2,NOVEMBER,6771000,CD3D,6
2015,2,NOVEMBER,6771000,CD3P,1
2015,2,NOVEMBER,6771000,CD3D,25
2015,2,NOVEMBER,6771002,CD3P,0
2015,2,NOVEMBER,6771002,CD3D,2
2015,2,NOVEMBER,6771002,CD3P,0
2015,2,NOVEMBER,6771002,CD3D,0
2015,2,NOVEMBER,6771002,CD3P,2
2015,2,NOVEMBER,6771546,CD3P,2
2015,2,NOVEMBER,6772139,CD3D,8
2015,2,NOVEMBER,6772148,CD3D,4
2015,2,NOVEMBER,6775246,CD3D,25
2015,2,NOVEMBER,6775273,CD3D,2
2015,2,NOVEMBER,6775418,CD3D,33
2015,2,NOVEMBER,6778447,CD3D,0
2015,2,NOVEMBER,6778525,CD3D,184
2015,2,NOVEMBER,6778631,CD3D,3
2015,2,NOVEMBER,6779631,CD3D,3
2015,2,NOVEMBER,9120106,3D,20
2015,2,NOVEMBER,9150804,3D,36
2015,2,NOVEMBER,9150816,3D,648
2015,2,NOVEMBER,9154020,3D,340
2015,2,NOVEMBER,9162020,3D,60
2015,2,NOVEMBER,9772109,CD3D,20
2015,2,NOVEMBER,70110984,3L,384
2015,2,NOVEMBER,70115134,3L,1164
2015,2,NOVEMBER,70116312,3L,360
2015,2,NOVEMBER,70337154,CD3L,24
2015,2,NOVEMBER,70337464,CD3L,12
2015,2,NOVEMBER,70339954,CD3L,30
2015,2,NOVEMBER,70340086,CD3L,12
2015,2,NOVEMBER,70341954,CD3L,12
2015,2,NOVEMBER,70343154,CD3L,24
2015,2,NOVEMBER,70344064,CD3L,48
2015,2,NOVEMBER,70347674,CD3L,180
2015,2,NOVEMBER,70348434,CD3L,0
2015,2,NOVEMBER,70348504,CD3L,222
2015,2,NOVEMBER,70348984,CD3L,4
2015,2,NOVEMBER,70349124,CD3L,42
2015,2,NOVEMBER,70351294,CD3L,60
2015,2,NOVEMBER,70351654,CD3L,24
2015,2,NOVEMBER,70351774,CD3L,12
2015,2,NOVEMBER,70352305,CD3L,0
2015,2,NOVEMBER,70352574,CD3L,12
2015,2,NOVEMBER,70352844,CD3L,10
2015,2,NOVEMBER,70353484,CD3L,24
2015,2,NOVEMBER,70354634,CD3L,12
2015,2,NOVEMBER,70440040,CD3L,2
2015,2,NOVEMBER,70440046,CD3L,0
2015,2,NOVEMBER,70440070,CD3L,4
2015,2,NOVEMBER,70440256,CD3L,108
2015,2,NOVEMBER,70443054,CD3L,36
2015,2,NOVEMBER,70448654,CD3L,11
2015,2,NOVEMBER,70448834,CD3L,24
2015,2,NOVEMBER,70449274,CD3L,4
2015,2,NOVEMBER,70449344,CD3L,132
2015,2,NOVEMBER,70554584,CD3L,9
2015,2,NOVEMBER,70557144,CD3L,36
2015,2,NOVEMBER,70667864,CD3L,11
2015,2,NOVEMBER,70777424,CD3L,24
2015,2,NOVEMBER,70779384,CD3L,136
2015,2,NOVEMBER,5771001,CD3P,1
2015,2,NOVEMBER,6110146,3D,8
2015,2,NOVEMBER,6110305,3P,30
2015,2,NOVEMBER,6120017,3D,48
2015,2,NOVEMBER,6160169,3D,36
2015,2,NOVEMBER,6160605,3D,72
2015,2,NOVEMBER,6165005,3D,48
2015,2,NOVEMBER,6166198,3D,9
2015,2,NOVEMBER,6771000,CD3P,1
2015,2,NOVEMBER,6771000,CD3D,10
2015,2,NOVEMBER,6772207,CD3D,2
2015,2,NOVEMBER,6776123,CD3D,9
2015,2,NOVEMBER,6777777,CD3P,429
2015,4,JANUARY,6771530,CD3P,66
2015,4,JANUARY,6771632,CD3P,4
2015,4,JANUARY,6771658,CD3D,2
2015,4,JANUARY,6775305,CD3P,8
2015,4,JANUARY,6775491,CD3D,47
2015,4,JANUARY,6776184,CD3D,44
2015,4,JANUARY,6778205,CD3D,3
2015,4,JANUARY,6778622,CD3D,11
2015,4,JANUARY,6778638,CD3D,4
2015,4,JANUARY,6779060,CD3D,5
2015,4,JANUARY,6779082,CD3D,1
2015,4,JANUARY,6779336,CD3D,21
2015,4,JANUARY,7771000,CD3P,125
2015,4,JANUARY,7771000,CD3P,96
2015,2,NOVEMBER,9150291,3D,432
2015,2,NOVEMBER,9150429,3D,115
2015,2,NOVEMBER,9150488,3D,890
2015,2,NOVEMBER,9150580,3D,102
2015,2,NOVEMBER,9771000,CD3D,1
2015,2,NOVEMBER,10771000,CD3D,10
2015,2,NOVEMBER,70110834,3L,180
2015,2,NOVEMBER,70114114,3L,240
2015,2,NOVEMBER,70121664,3L,60
2015,2,NOVEMBER,70122374,3L,960
2015,2,NOVEMBER,70123654,3L,300
2015,2,NOVEMBER,70339094,CD3L,6
2015,2,NOVEMBER,70345414,CD3L,36
2015,2,NOVEMBER,70346074,CD3L,84
2015,2,NOVEMBER,70347004,CD3L,72
2015,2,NOVEMBER,70348624,CD3L,6
2015,2,NOVEMBER,70349564,CD3L,12
2015,2,NOVEMBER,70350364,CD3L,18
2015,2,NOVEMBER,70353424,CD3L,0
2015,2,NOVEMBER,70353914,CD3L,3
2015,2,NOVEMBER,70353934,CD3L,24
2015,2,NOVEMBER,70353974,CD3L,12
2015,2,NOVEMBER,70355924,CD3L,12
2015,2,NOVEMBER,70440254,CD3L,12
2015,2,NOVEMBER,70440604,CD3L,60
2015,2,NOVEMBER,70440684,CD3L,12
2015,2,NOVEMBER,70442594,CD3L,12
2015,2,NOVEMBER,70442794,CD3L,72
2015,2,NOVEMBER,70444284,CD3L,36
2015,2,NOVEMBER,70448194,CD3L,60
2015,2,NOVEMBER,70449744,CD3L,60
2015,2,NOVEMBER,70550764,CD3L,111
2015,2,NOVEMBER,70552894,CD3L,12
2015,2,NOVEMBER,70553654,CD3L,4
2015,2,NOVEMBER,5170018,3P,206
2015,2,NOVEMBER,5173060,3P,520
2015,2,NOVEMBER,5175001,3P,122
2015,2,NOVEMBER,5176000,3P,1440
2015,2,NOVEMBER,5178007,3D,279
2015,2,NOVEMBER,6140005,3D,195
2015,2,NOVEMBER,6140026,3D,240
2015,2,NOVEMBER,6159188,3D,600
2015,2,NOVEMBER,6160193,3D,160
2015,2,NOVEMBER,6161654,3D,0
2015,2,NOVEMBER,6770109,CD3D,1
2015,2,NOVEMBER,6770284,CD3D,11
2015,2,NOVEMBER,6770444,CD3D,84
2015,2,NOVEMBER,6770517,CD3D,13
2015,2,NOVEMBER,6770650,CD3D,18
2015,2,NOVEMBER,6771000,CD3D,2
2015,2,NOVEMBER,6771000,CD3D,4
2015,2,NOVEMBER,6771000,CD3P,1
2015,2,NOVEMBER,6771000,CD3P,0
2015,2,NOVEMBER,6771000,CD3D,1
2015,2,NOVEMBER,6771000,CD3P,5500
2015,2,NOVEMBER,6771000,CD3P,10
2015,2,NOVEMBER,6771000,CD3P,8
2015,2,NOVEMBER,6771000,CD3D,8
2015,2,NOVEMBER,6771000,CD3D,6
2015,2,NOVEMBER,6771000,CD3D,1
2015,2,NOVEMBER,6771002,CD3D,50
2015,2,NOVEMBER,6771002,CD3D,2
2015,2,NOVEMBER,6771002,CD3D,7
2015,2,NOVEMBER,6771002,CD3D,5
2015,2,NOVEMBER,6771685,CD3D,0
2015,2,NOVEMBER,6772155,CD3D,5
2015,2,NOVEMBER,6772193,CD3D,4
2015,2,NOVEMBER,6772207,CD3D,4
2015,2,NOVEMBER,6772212,CD3D,12
2015,2,NOVEMBER,6772393,CD3D,19
2015,2,NOVEMBER,6775491,CD3D,31
2015,2,NOVEMBER,6776363,CD3D,1
2015,3,DECEMBER,9120004,3D,144
2015,3,DECEMBER,9120024,3D,54
2015,3,DECEMBER,9120097,3D,280
2015,3,DECEMBER,9150438,3D,18
2015,3,DECEMBER,9160008,3D,600
2015,3,DECEMBER,10120002,3D,60
2015,3,DECEMBER,10130006,3D,400
2015,3,DECEMBER,70116501,3L,2484
2015,3,DECEMBER,70334184,CD3L,24
2015,3,DECEMBER,70335314,CD3L,24
2015,3,DECEMBER,70338844,CD3L,3
2015,3,DECEMBER,70339284,CD3L,18
2015,3,DECEMBER,70339904,CD3L,36
2015,3,DECEMBER,70342124,CD3L,24
2015,3,DECEMBER,70342614,CD3L,48
2015,3,DECEMBER,70343286,CD3L,24
2015,3,DECEMBER,70343494,CD3L,48
2015,3,DECEMBER,70344014,CD3L,168
2015,8,MAY,5110051,3P,150
2015,8,MAY,5171002,3P,630
2015,8,MAY,5173012,3P,2445
2015,8,MAY,5173050,3P,460
2015,8,MAY,5174010,3P,3640
2015,8,MAY,5770150,CD3P,1
2015,8,MAY,6110004,3D,210
2015,8,MAY,6140013,3D,210
2015,8,MAY,6140047,3D,100
2015,8,MAY,6150029,3D,450
2015,8,MAY,6160180,3D,140
2015,8,MAY,6161061,3D,54
2015,8,MAY,6161657,3D,3744
2015,8,MAY,6166191,3D,190
2015,8,MAY,6167040,3D,224
2015,8,MAY,6168032,3D,32
2015,8,MAY,6168049,3D,64
2015,8,MAY,6770464,CD3D,24
2015,8,MAY,6770585,CD3D,14
2015,8,MAY,6770649,CD3D,1
2015,8,MAY,6770737,CD3D,3
2015,8,MAY,6771000,CD3D,20
2015,8,MAY,6771000,CD3P,5000
2015,8,MAY,6771000,CD3D,5
2015,8,MAY,6771000,CD3D,1
2015,8,MAY,6771524,CD3D,6
2015,8,MAY,6771621,CD3D,16
2015,8,MAY,6772214,CD3D,7
2015,8,MAY,6772274,CD3D,13
2015,8,MAY,6773069,CD3D,34
2015,8,MAY,6775273,CD3D,2
2015,8,MAY,6775733,CD3D,83
2015,8,MAY,6778214,CD3D,11
2015,8,MAY,6778441,CD3P,31
2015,8,MAY,6778639,CD3D,10
2015,8,MAY,6779715,CD3D,1
2015,2,NOVEMBER,71713124,3L,12
2015,2,NOVEMBER,71773104,CD3L,2
2015,2,NOVEMBER,72772043,CD3L,9
2015,2,NOVEMBER,72772048,CD3L,120
2015,2,NOVEMBER,73770073,CD3L,3
2015,2,NOVEMBER,74741783,3L,540
2015,2,NOVEMBER,74744183,3L,180
2015,2,NOVEMBER,74770123,CD3L,20
2015,2,NOVEMBER,74771664,CD3L,1
2015,2,NOVEMBER,74772893,CD3L,4
2015,2,NOVEMBER,77771064,CD3L,1
2015,2,NOVEMBER,79BL1090,3L,280
2015,2,NOVEMBER,79NR2966,3L,50
2015,2,NOVEMBER,80770108,CD3M,6
2015,2,NOVEMBER,80807269,3D,385
2015,2,NOVEMBER,80807564,3D,96
2015,2,NOVEMBER,81BL0070,CD3L,12
2015,2,NOVEMBER,81BL0350,CD3L,5
2015,2,NOVEMBER,81NR0326,CD3L,170
2015,2,NOVEMBER,81NR2696,CD3L,3
2015,2,NOVEMBER,81NR3165,CD3L,6
2015,2,NOVEMBER,81NR3306,CD3L,10
2015,2,NOVEMBER,81NR4546,CD3L,20
2015,2,NOVEMBER,81NR9656,CD3L,17
2015,2,NOVEMBER,83109184,CD3L,41
2015,2,NOVEMBER,83109284,CD3L,2
2015,2,NOVEMBER,83136424,CD3L,1
2015,2,NOVEMBER,83136734,CD3L,7
2015,1,OCTOBER,4126027,3P,80
2015,1,OCTOBER,4771000,CD3P,1
2015,1,OCTOBER,4771003,CD3P,40
2015,1,OCTOBER,4772806,CD3P,7
2015,2,NOVEMBER,10120009,3D,12
2015,2,NOVEMBER,70112094,3L,672
2015,2,NOVEMBER,70116104,3L,0
2015,2,NOVEMBER,70331814,CD3L,60
2015,2,NOVEMBER,70333264,CD3L,12
2015,2,NOVEMBER,70337414,CD3L,12
2015,2,NOVEMBER,70338584,CD3L,12
2015,2,NOVEMBER,70344064,CD3L,12
2015,2,NOVEMBER,70345324,CD3L,3
2015,2,NOVEMBER,70352194,CD3L,36
2015,2,NOVEMBER,70354254,CD3L,2
2015,2,NOVEMBER,70354464,CD3L,72
2015,2,NOVEMBER,70445124,CD3L,12
2015,2,NOVEMBER,70559994,CD3L,247
2015,2,NOVEMBER,70667004,CD3L,12
2015,2,NOVEMBER,70669954,CD3L,30
2015,2,NOVEMBER,70775746,CD3L,12
2015,2,NOVEMBER,70779384,CD3L,30
2015,2,NOVEMBER,74741944,3L,360
2015,2,NOVEMBER,74774013,CD3L,1
2015,2,NOVEMBER,77111136,3L,60
2015,2,NOVEMBER,78778164,CD3L,1
2015,2,NOVEMBER,81NR1876,CD3L,2
2015,2,NOVEMBER,81NR1906,CD3L,1
2015,2,NOVEMBER,6776400,CD3D,17
2015,2,NOVEMBER,6778574,CD3D,2
2015,2,NOVEMBER,6778581,CD3D,1
2015,2,NOVEMBER,6778628,CD3D,1
2015,2,NOVEMBER,6778641,CD3D,4
2015,2,NOVEMBER,6779025,CD3D,10
2015,2,NOVEMBER,6779090,CD3D,1
2015,2,NOVEMBER,6779979,CD3D,10
2015,2,NOVEMBER,7770005,CD3D,129
2015,2,NOVEMBER,70554124,CD3L,2
2015,2,NOVEMBER,70554414,CD3L,96
2015,2,NOVEMBER,70557006,CD3L,3
2015,2,NOVEMBER,70557434,CD3L,6
2015,2,NOVEMBER,70557614,CD3L,72
2015,2,NOVEMBER,70558904,CD3L,12
2015,2,NOVEMBER,70559797,CD3L,72
2015,2,NOVEMBER,70559914,CD3L,12
2015,2,NOVEMBER,70660124,CD3L,288
2015,2,NOVEMBER,70666304,CD3L,12
2015,2,NOVEMBER,70666604,CD3L,12
2015,2,NOVEMBER,70666934,CD3L,24
2015,2,NOVEMBER,70771394,CD3L,0
2015,2,NOVEMBER,70774354,CD3L,151
2015,2,NOVEMBER,72773054,CD3L,5
2015,2,NOVEMBER,73770043,CD3L,6
2015,2,NOVEMBER,73770124,CD3L,14
2015,2,NOVEMBER,74770018,CD3L,120
2015,2,NOVEMBER,74770384,CD3L,2
2015,2,NOVEMBER,74770394,CD3L,15
2015,2,NOVEMBER,74770414,CD3L,1
2015,2,NOVEMBER,74772964,CD3L,6
2015,2,NOVEMBER,74775724,CD3L,7
2015,2,NOVEMBER,75774528,CD3L,120
2015,2,NOVEMBER,76765043,3L,240
2015,2,NOVEMBER,77775553,CD3L,6
2015,2,NOVEMBER,78770884,CD3L,1
2015,2,NOVEMBER,78786313,3L,36
2015,2,NOVEMBER,79BL0010,3L,72
2015,2,NOVEMBER,80777373,CD3M,100
2015,2,NOVEMBER,80800014,3D,108
2015,2,NOVEMBER,81BL0020,CD3L,7
2015,2,NOVEMBER,81BL0260,CD3L,24
2015,2,NOVEMBER,81BL0590,CD3L,0
2015,2,NOVEMBER,81BL1450,CD3L,40
2015,2,NOVEMBER,81CN0075,CD3L,5
2015,2,NOVEMBER,81NR0823,CD3L,24
2015,2,NOVEMBER,83108344,CD3L,45
2015,2,NOVEMBER,83137544,CD3L,4
2015,2,NOVEMBER,83138644,CD3L,1
2015,2,NOVEMBER,83754546,CD3L,11
2015,1,OCTOBER,1161022,3P,2000
2015,6,MARCH,9150427,3D,180
2015,6,MARCH,9150462,3D,147
2015,6,MARCH,9150573,3D,48
2015,6,MARCH,9160026,3D,84
2015,6,MARCH,10770129,CD3D,2
2015,6,MARCH,10770130,CD3D,32
2015,6,MARCH,10772004,CD3M,10
